"osm_id","amenity","house_number","road","suburb","city_district","district","state","postcode","country","iso3166"
"5457998480","","","Main Street","","Lowood","","Queensland","4311","Australia","AU-QLD"
"3700611532","Dr. L. Chew","","Bonar Street","Wolli Creek","","","New South Wales","2205","Australia","AU-NSW"
"4717557946","","275","North Terrace","Adelaide","","","South Australia","5000","Australia","AU-SA"
"7130873232","Hearing Australia","","Percy Street","","","","Victoria","3305","Australia","AU-VIC"
"5250056707","Union Medical Centre","471","Springvale Road","Springvale","","","Victoria","3171","Australia","AU-VIC"
"1999610311","Papunya Health Centre","","Possum Crescent","","","","","","Australia","AU-NT"
"5601849736","","","Dangar Street","South Hill","","","New South Wales","2350","Australia","AU-NSW"
"3162173688","Dr Ben Dunster Dentist","","Hunter Street","","","","New South Wales","2077","Australia","AU-NSW"
"519912172","Chemist King","","Goodwood Road","Colonel Light Gardens","","","South Australia","5041","Australia","AU-SA"
"1003358599","","","Jamison Centre","Macquarie","","","","2614","Australia","AU-ACT"
"5892410910","St Mary’s Medical Centre","","Frankston-Dandenong Road","Carrum Downs","","","Victoria","3201","Australia","AU-VIC"
"1833885958","comopharmacy","","Wolger Street","Como","","","New South Wales","2226","Australia","AU-NSW"
"3385427726","","","Bartley Terrace","West Lakes Shore","","","South Australia","5020","Australia","AU-SA"
"1067167397","Dr Mark R Hardy","","Garran Place","Garran","","","","2605","Australia","AU-ACT"
"3401591107","Daintree Medical Centre","","Daintree Way","West Wodonga","West Wodonga","","Victoria","3690","Australia","AU-VIC"
"6448966091","","69","Central Coast Highway","West Gosford","","","New South Wales","2250","Australia","AU-NSW"
"4550116176","","30","Sydney Road","Coburg","","","Victoria","3058","Australia","AU-VIC"
"6936075952","","5","Thredbo Terrace","","","","New South Wales","2627","Australia","AU-NSW"
"3933536542","The Medical Clinic","","Jamison Road","Penrith","","","New South Wales","2750","Australia","AU-NSW"
"4208899466","Kingsclere Pharmacy","","Kingsclere Avenue","Keysborough","","","Victoria","3173","Australia","AU-VIC"
"4221647007","Classic Way Family Practice","2/6","Classic Way","Burleigh Waters","Burleigh Waters","","Queensland","4220","Australia","AU-QLD"
"5602017745","Junction Road Phisiotherapy","","Junction Road","Clayfield","Clayfield","Greater Brisbane","Queensland","4011","Australia","AU-QLD"
"7648558260","Better Choice","","Labouchere Road","Como","","","Western Australia","6152","Australia","AU-WA"
"6325158847","Renwick's Pharmacy","470","Hume Highway","Yagoona","","","New South Wales","2199","Australia","AU-NSW"
"6919554980","Brunswick Medical Centre","355","Sydney Road","Brunswick","","","Victoria","3056","Australia","AU-VIC"
"7607738938","","","Carey Street","","Bunbury","","Western Australia","6230","Australia","AU-WA"
"4547858590","","126","Waldron Road","Chester Hill","","","New South Wales","2162","Australia","AU-NSW"
"266965085","","285","Main Street","Lilydale","","","Victoria","3140","Australia","AU-VIC"
"2875608389","Moranbah Medical","","Bacon Lane","","","","Queensland","4744","Australia","AU-QLD"
"5980632386","Cernavin Dental Clinic","","View Street","St Albans","","","Victoria","3021","Australia","AU-VIC"
"2299037124","The Jannali Pharmacy","82","Railway Crescent","Jannali","","","New South Wales","2226","Australia","AU-NSW"
"612812472","Emerald Medical Centre","1","Murphys Way","Emerald","","","Victoria","3782","Australia","AU-VIC"
"5824763988","Linh Chi Chinese Medicine","","Hampshire Road","Sunshine","","","Victoria","3020","Australia","AU-VIC"
"3287366437","Main Street Medical Centre","","Main Street","","","","New South Wales","2548","Australia","AU-NSW"
"506174928","","30-34","Gladstone Road","Highgate Hill","Highgate Hill","Greater Brisbane","Queensland","4101","Australia","AU-QLD"
"5872610585","Specialist Orthodontists","","Alison Road","Randwick","","","New South Wales","2031","Australia","AU-NSW"
"2486159657","Tandara Medical Group","","Stalker Road","Gosnells","","","Western Australia","6110","Australia","AU-WA"
"7639592736","Discount Pharmacy","","Chandler Street","Belconnen","","","","2617","Australia","AU-ACT"
"7391473715","Allergy Doctors","550","Queensberry Street","North Melbourne","","","Victoria","3051","Australia","AU-VIC"
"4225187053","Hurstville Private Hospital","","Pearl Street","Hurstville","","","New South Wales","2220","Australia","AU-NSW"
"6981926645","Dentalcare On Bay","","Bay Street","Brighton","","","Victoria","3186","Australia","AU-VIC"
"7308800026","","","Old Northern Road","","","","New South Wales","2775","Australia","AU-NSW"
"6832010675","Yarrawonga Medical Complex","","Murray Valley Highway","","","","Victoria","3730","Australia","AU-VIC"
"3542720193","","28-30","Clare Street","Port Adelaide","","","South Australia","5015","Australia","AU-SA"
"6243538274","","15","Ashmore Road","Bundall","Bundall","","Queensland","4217","Australia","AU-QLD"
"7154842283","","","Seymour Street","","","","Victoria","3844","Australia","AU-VIC"
"5140605331","","","Hardgrave Road","West End","West End","Greater Brisbane","Queensland","4101","Australia","AU-QLD"
"6089093787","","","Lennon Street","","","","South Australia","5453","Australia","AU-SA"
"5982186591","","490","Elizabeth Street","Melbourne","","","Victoria","3000","Australia","AU-VIC"
"3926271557","","95","Semaphore Road","Semaphore","","","South Australia","5019","Australia","AU-SA"
"2095689576","","1","Forbes Drive","Aspendale Gardens","","","Victoria","3195","Australia","AU-VIC"
"6934435392","centrelink medicare","","Forrest Street","","Geraldton","","Western Australia","6530","Australia","AU-WA"
"7655886825","","66","Padbury Street","","","","Western Australia","6510","Australia","AU-WA"
"6296907626","","","Coolum Park Shopping Centre","","Coolum Beach","","Queensland","4573","Australia","AU-QLD"
"3212025077","","45-47","West Burleigh Road","Burleigh Heads","","","Queensland","4220","Australia","AU-QLD"
"5377687531","","","Macleay Street","Potts Point","","","New South Wales","2011","Australia","AU-NSW"
"2632039770","Chemist Warehouse","77","Fletcher Street","Essendon","","","Victoria","3040","Australia","AU-VIC"
"988540465","","","Georgina Crescent","Kaleen","","","","2617","Australia","AU-ACT"
"2674018908","","3","Williamsons Road","Doncaster","","","Victoria","3108","Australia","AU-VIC"
"6738160586","Pharmacy","","Cabramatta Road East","Cabramatta","","","New South Wales","2166","Australia","AU-NSW"
"2388149197","Normanton Community Health Centre","","Landsborough Street","","Normanton","","Queensland","4890","Australia","AU-QLD"
"3592233611","Discount Drug Stores","","Henry Street","Penrith","","","New South Wales","2750","Australia","AU-NSW"
"6911423850","Coleambally Medical Centre","","Bluebonnet Crescent","","","","New South Wales","2707","Australia","AU-NSW"
"4546306395","Perfect","","Liverpool Mall","","","","New South Wales","2170","Australia","AU-NSW"
"4827989839","Whitesmile Dental Care","","Oxford Street","Bulimba","Bulimba","Greater Brisbane","Queensland","4171","Australia","AU-QLD"
"1285866841","Chemart","","The Mall","Aberfoyle Park","","","South Australia","5159","Australia","AU-SA"
"1121175449","","135","Upper Heidelberg Road","Ivanhoe","","","Victoria","3079","Australia","AU-VIC"
"4064596500","","337","Bell Street","Bellfield","","","Victoria","3081","Australia","AU-VIC"
"4728695360","Donnybrook Dental Clinic","","South Western Highway","","","","Western Australia","6239","Australia","AU-WA"
"873159297","Marilyn's","","Brolga Place","","","","New South Wales","2707","Australia","AU-NSW"
"6238969185","","34","Ashmore Road","Bundall","Bundall","","Queensland","4217","Australia","AU-QLD"
"1613718817","Hilltop Pharmacy","","Merrylands Road","Merrylands West","","","New South Wales","2160","Australia","AU-NSW"
"7709435977","Pharmacy","","Moss Vale Road","","","","New South Wales","2577","Australia","AU-NSW"
"1124812249","Blayney Hospital and Health Service","","Martha Street","","","","New South Wales","2799","Australia","AU-NSW"
"6968287814","","7","Mary Street","","","","Western Australia","6338","Australia","AU-WA"
"6622307519","","","New South Head Road","Edgecliff","","","New South Wales","2027","Australia","AU-NSW"
"2625839866","","3","Herbert Street","St Leonards","","","New South Wales","2065","Australia","AU-NSW"
"359897138","","","Kelton Street","Cardiff","","","New South Wales","2285","Australia","AU-NSW"
"28374265","Calvary Health Care Sydney","","Ercildoune Avenue","Beverley Park","","","New South Wales","2217","Australia","AU-NSW"
"6092559288","","","Old Cleveland Road","Capalaba","Capalaba","Greater Brisbane","Queensland","4161","Australia","AU-QLD"
"1262691759","","287","Military Road","Cremorne","","","New South Wales","2090","Australia","AU-NSW"
"2160337387","Yarra Valley Deli and Cafe","372","Warburton Highway","Wandin North","","","Victoria","3139","Australia","AU-VIC"
"5999528609","","","Sunshine Road","West Footscray","","","Victoria","3012","Australia","AU-VIC"
"2651321554","Prospect Medical Centre","188","Main North Road","Prospect","","","South Australia","5082","Australia","AU-SA"
"5203746996","Medical Centre","7","Windsor Avenue","Springvale","","","Victoria","3171","Australia","AU-VIC"
"6859228336","","4","Jones Road","","Withcott","","Queensland","4352","Australia","AU-QLD"
"4934810149","Face Value Dentist","","Southsea Terrace","","Macleay Island","Greater Brisbane","Queensland","4184","Australia","AU-QLD"
"3058982708","","","George Street","","","","New South Wales","2330","Australia","AU-NSW"
"456713149","Ipswich Road Medical Centre","582","Ipswich Road","Annerley","Annerley","Greater Brisbane","Queensland","4103","Australia","AU-QLD"
"4474553705","Chiro & SportsMed.","","Junction Street","Gladesville","","","New South Wales","2111","Australia","AU-NSW"
"1301475804","","","Torquata Boulevard","Helena Valley","","","Western Australia","6057","Australia","AU-WA"
"5602017767","","","Bonney Avenue","Clayfield","Clayfield","Greater Brisbane","Queensland","4011","Australia","AU-QLD"
"3759804241","New Lambton Pharmacy","","Russell Road","New Lambton","","","New South Wales","2305","Australia","AU-NSW"
"7786644340","","33","Yarra Street","","","","Victoria","3220","Australia","AU-VIC"
"582477584","Oakleigh South Post Office","","North Road","Oakleigh South","","","Victoria","3617","Australia","AU-VIC"
"2705104618","","","High Street","Berserker","Berserker","","Queensland","4701","Australia","AU-QLD"
"7142596173","","127","Gan Gan Road","","","","New South Wales","2316","Australia","AU-NSW"
"2957960342","Brentwood Post Office","","Parkside Avenue","Mount Pleasant","","","Western Australia","6150","Australia","AU-WA"
"2666771516","","","Edward Street","","","","Tasmania","7265","Australia","AU-TAS"
"7433595519","TMC Medical Toormina","","Drive through","Bayldon","","","New South Wales","2452","Australia","AU-NSW"
"5279317379","Coorparoo Family Dental","312","Old Cleveland Road","Coorparoo","Coorparoo","Greater Brisbane","Queensland","4151","Australia","AU-QLD"
"4507443666","","","Regent Street","New Lambton","","","New South Wales","2305","Australia","AU-NSW"
"4067821750","","105","Queens Parade","Clifton Hill","","","Victoria","3068","Australia","AU-VIC"
"7120519791","","34-36","Princes Highway","Dandenong","","","Victoria","3175","Australia","AU-VIC"
"4208167189","Stanmore Pharmacy","","Douglas Street","Stanmore","","","New South Wales","2048","Australia","AU-NSW"
"583086678","","","Park Street","South Melbourne","","","Victoria","3205","Australia","AU-VIC"
"5808138506","World Wellness Health and Medical Clinic","33","Stoneham Street","Stones Corner","Stones Corner","Greater Brisbane","Queensland","4120","Australia","AU-QLD"
"4294010021","Osteopath","","Grantham Street","Brunswick West","","","Victoria","3055","Australia","AU-VIC"
"5222484701","","185","Moggill Road","Taringa","Taringa","Greater Brisbane","Queensland","4068","Australia","AU-QLD"
"1417094080","Molong District Hospital","","King Street","","","","New South Wales","2866","Australia","AU-NSW"
"3886063386","Chemist Warehouse","","Market Street","Box Hill","","","Victoria","3128","Australia","AU-VIC"
"6165387309","Nova Pharmacy","","Glen Huntly Road","Caulfield","","","Victoria","3185","Australia","AU-VIC"
"3922937457","Thao Nguyen Pharmacy","","Victoria Street","Richmond","","","Victoria","3121","Australia","AU-VIC"
"557855375","Thompsons Pharmacy","","Henderson Street","Newtown","Newtown","","Queensland","4350","Australia","AU-QLD"
"6673721038","Bunbury Oral Care","","Wittenoom Street","","Bunbury","","Western Australia","6230","Australia","AU-WA"
"7142596174","Anna Bay Pharmacy","","Gan Gan Road","","","","New South Wales","2316","Australia","AU-NSW"
"7701378314","","165-169","Glenayr Avenue","Bondi Beach","","","New South Wales","2026","Australia","AU-NSW"
"6224349885","Birthline","","Magill Road","St Morris","","","South Australia","5068","Australia","AU-SA"
"7120512264","","69","Cleeland Street","Dandenong","","","Victoria","3177","Australia","AU-VIC"
"4224994192","","1","Santa Maria Court","","Burleigh Waters","","Queensland","4220","Australia","AU-QLD"
"1631112272","Edenhope Pharmacy","69","Elizabeth Street","","","","Victoria","3318","Australia","AU-VIC"
"5872695839","Dental Care Plus","","Belmore Road","Randwick","","","New South Wales","2031","Australia","AU-NSW"
"1941072355","","","University Walk","Kensington","","","New South Wales","2033","Australia","AU-NSW"
"4867718621","Trinity Gardens Pharmacy","","Portrush Road","Trinity Gardens","","","South Australia","5068","Australia","AU-SA"
"20979951","","81","Hall Street","Bondi Beach","","","New South Wales","2026","Australia","AU-NSW"
"6698567731","","","Anzac Parade","Kensington","","","New South Wales","2033","Australia","AU-NSW"
"3922467554","Health & Hearing","628","Rode Road","Chermside","Chermside","","Queensland","4032","Australia","AU-QLD"
"3329559711","Lakeland Medical Centre","","Winn Street","","North Lakes","Greater Brisbane","Queensland","4509","Australia","AU-QLD"
"2338882293","","","John Egge Lane","","","","New South Wales","2648","Australia","AU-NSW"
"5274784306","Denture Clinic","","Woorayl Street","Carnegie","","","Victoria","3163","Australia","AU-VIC"
"675445541","Sosta & Gusta Cafe","4/161","St Bernards Road","Campbelltown City Council","","","South Australia","5073","Australia","AU-SA"
"5332256310","Good Price Pharmacy","","Booth Avenue","Morphett Vale","","","South Australia","5162","Australia","AU-SA"
